id,province_name,city_name,dealer,customer_code,ERP_connection,sell in sales name,2TL Bosch sales name,sell out sales name,warehouse_type,warehouse_name,warehouse_code,warehouse_address,KZ_coverage_tag,GBB_category_tag
,上海市,上海市,上海成灵汽车配件有限公司,118006073,是,Huang Leqiang,,,经销商直营仓,配件库,配件库,昆山市陆家镇陆丰东路2-6号,,
,上海市,上海市,上海成灵汽车配件有限公司,118006073,是,Huang Leqiang,,,经销商直营仓,BSS,BSS,上海市虹梅南路3888号1期20期2-4号,,
,上海市,上海市,上海成灵汽车配件有限公司,118006073,是,,,,GBB,上海煜潼汽车配件有限公司,,上海市金山区金山大道4298弄5号楼197-198号,,
,上海市,上海市,上海成灵汽车配件有限公司,118006073,是,,,,GBB,上海缘津灵汽配有限公司,,上海市松江区九新公路4号,,
,上海市,上海市,上海成灵汽车配件有限公司,118006073,是,,,,GBB,上海油豪实业发展有限公司,,上海市青浦区北青公路3689号105室,,
,云南省,西双版纳傣族自治州,云南木口汽车配件有限公司,118000712,是,,,,GBB,景洪市壹线养车中心,,云南省西双版纳傣族自治州景洪市勐海路7号,,
,云南省,红河哈尼族彝族自治州,云南木口汽车配件有限公司,118000712,是,,,,GBB,红河州广为商贸有限公司,,云南省红河哈尼族彝族自治州蒙自市Z004与开蒙线交叉口东北20米,,
,云南省,丽江市,云南木口汽车配件有限公司,118000712,是,,,,GBB,丽江古城区博世汽车服务中心,,云南省丽江市古城区宏文街44号,,
,云南省,保山市,云南木口汽车配件有限公司,118000712,是,,,,GBB,美轮美奂汽车配件经营部,,云南省保山市隆阳区永昌街道升阳路89号,,
,云南省,大理白族自治州,云南木口汽车配件有限公司,118000712,是,,,,GBB,弥渡永红汽修厂,,大理白族自治州弥渡县果河公路美晨新城东侧约140米,,
,云南省,昆明市,云南木口汽车配件有限公司,118000712,是,,,,经销商直营仓,东聚店,东聚店,昆明市官渡区关雨路东聚小车汽配城A区2栋2-4号（靠3栋）,,
,云南省,昆明市,云南木口汽车配件有限公司,118000712,是,,,,经销商直营仓,骏信店,骏信店,昆明市官渡区骏信汽配城1期B1-B（4楼）,,
,广东省,佛山市,佛山市禅城区乐田汽车配件经营部,118006334,是,,,,经销商直营仓,佛山市禅城区乐田汽车配件经营部,,佛山市禅城区快捷汽配城A8108,,
,北京市,北京市,北京万惠广源汽车配件有限公司,118005947,是,,,,经销商直营仓,万惠广源朝阳店,北京朝阳店,北京市朝阳区豆各庄镇双桥中路118号旭日中天文创园7栋,,
,北京市,北京市,北京万惠广源汽车配件有限公司,118005947,是,,,,GBB,广阳区鑫亿佳汽车配件有限公司,,河北省廊坊市广阳区北旺镇里李庄村光明东道172,,
,北京市,北京市,北京万惠广源汽车配件有限公司,118005947,是,,,,GBB,廊坊市卓汇,,河北省廊坊市广阳区广阳道辛庄路甲2号,,
,北京市,北京市,北京万惠广源汽车配件有限公司,118005947,是,,,,GBB,三河配得利汽车配件销售有限公司,,河北省廊坊市三河市燕郊开发区燕灵路东侧,,
,北京市,北京市,北京万惠广源汽车配件有限公司,118005947,是,,,,GBB,北京盛奥兴达电子商务有限公司,,北京市延庆区米家堡村西侧楼房一层A01号,,
,北京市,北京市,北京万惠广源汽车配件有限公司,118005947,是,,,,GBB,邢台蓝拓汽车配件销售有限公司,,邢台市襄都区豫让桥路白塔市场南一街14号,,
,北京市,北京市,北京万惠广源汽车配件有限公司,118005947,是,,,,GBB,秦皇岛休与汽配,,秦皇岛市海港区国际汽配城11栋102,,
,北京市,北京市,北京万惠广源汽车配件有限公司,118005947,是,,,,GBB,衡水配盟商贸有限公司,,河北省衡水市桃城区前进北大街999号九州博览城49-120,,
,北京市,北京市,北京万惠广源汽车配件有限公司,118005947,是,,,,GBB,香河配齐汽车配件销售有限责任公司,,河北省廊坊市香河县京津冀汽配城B12-13,,
,北京市,北京市,北京万惠广源汽车配件有限公司,118005947,是,,,,GBB,保定子强商贸有限公司,,河北省保定市莲池区建国路300嘉会园底商,,
,北京市,北京市,北京优益万佳汽车配件有限公司,118000478,是,,,,经销商直营仓,优益万佳草桥店,草桥库,北京市丰台区草桥东路27号汇丰汽配城3厅17号,,
,北京市,北京市,北京优益万佳汽车配件有限公司,118000478,是,,,,经销商直营仓,优益万佳城外城店,城外城库,北京市朝阳区南四环东路69号城环城汽配城23号楼735,,
,北京市,北京市,北京优益万佳汽车配件有限公司,118000478,是,,,,经销商直营仓,优益万佳大库,大库,河北省廊坊市香河县机器人小镇,,
,北京市,北京市,北京优益万佳汽车配件有限公司,118000478,是,,,,经销商直营仓,优益万佳石景山店,石景山店,北京市石景山区西现代城28号楼底商,,
,北京市,北京市,北京优益万佳汽车配件有限公司,118000478,是,,,,经销商直营仓,优益万佳石景山店,石景山库,北京市石景山区西现代城28号楼底商,,
,北京市,北京市,北京优益万佳汽车配件有限公司,118000478,是,,,,经销商直营仓,优益万佳望京店,望京仓,北京市朝阳区望京西路瑞通嘉业院内,,
,北京市,北京市,北京优益万佳汽车配件有限公司,118000478,是,,,,经销商直营仓,优益万佳望京店,望京库,北京市朝阳区望京西路瑞通嘉业院内,,
,北京市,北京市,北京优益万佳汽车配件有限公司,118000478,是,,,,经销商直营仓,优益万佳五方店,五方天雅店,北京市朝阳区王四营乡五方天雅汽配城c3-57,,
,北京市,北京市,北京优益万佳汽车配件有限公司,118000478,是,,,,经销商直营仓,优益万佳五方店,五方天雅库,北京市朝阳区王四营乡五方天雅汽配城c3-57,,
,北京市,北京市,北京优益万佳汽车配件有限公司,118000478,是,,,,经销商直营仓,优益万佳石家庄店,石家庄库,河北省石家庄长安区乐成国际贸易城1楼中央大街115-116号,,
,北京市,北京市,北京聚惠优品互联网科技有限公司,118005858,是,,,,经销商直营仓,聚惠优品通州库,库房,北京市通州区马驹桥海富智慧新能源示范区O库,,
,北京市,北京市,北京聚惠优品互联网科技有限公司,118005858,是,,,,经销商直营仓,聚惠优品通州店,通州店,北京市通州区张采路祥和乐园路东底商南头第一家 电瓶机油易损件,,
,北京市,北京市,北京聚惠优品互联网科技有限公司,118005858,是,,,,经销商直营仓,聚惠优品五方店,五方店,北京市朝阳区五方天雅汽配城B4-02,,
,北京市,北京市,北京聚惠优品互联网科技有限公司,118005858,是,,,,GBB,海港区杨春玲汽车用品商店-田宝刚,,河北省秦皇岛市海港区国际汽配城4栋101室,,
,北京市,北京市,北京聚惠优品互联网科技有限公司,118005858,是,,,,GBB,北京恩祁商贸有限公司,, 北京市丰台区草桥东路27号草桥汇丰汽车配件市场3厅7号,,
,北京市,北京市,北京聚惠优品互联网科技有限公司,118005858,是,,,,GBB,北京环京通达商贸中心,,北京市昌平区回龙观镇二拨子村回龙观北郊汽车配件市场内油品区8号,,
,北京市,北京市,北京聚惠优品互联网科技有限公司,118005858,是,,,,GBB,北京丰花运达汽配有限公司-粱聪,,北京市通州区马驹桥汽配城a区12号,,
,北京市,北京市,北京聚惠优品互联网科技有限公司,118005858,是,,,,GBB,秦皇岛博派商贸有限公司-田宝刚,,秦皇岛市经济技术开发区汽配城J107号,,
,北京市,北京市,北京聚惠优品互联网科技有限公司,118005858,是,,,,GBB,北京诚信利达商贸有限公司,,北京市朝阳区城兴城汽配城D区02号,,
,北京市,北京市,北京聚惠优品互联网科技有限公司,118005858,是,,,,GBB,北京广丰兴达商贸有限公司,,北京市通州区马驹桥汽配城B1-07,,
,北京市,北京市,北京聚惠优品互联网科技有限公司,118005858,是,,,,GBB,北京华兴隆达商贸有限公司,,北京市丰台区西国贸A6,,
,北京市,北京市,北京聚惠优品互联网科技有限公司,118005858,是,,,,GBB,北京三龙汽车配件有限公司,,河北省廊坊市燕郊丰茂汽配城D1-73号,,
,安徽省,合肥市,合肥捷鑫商贸有限公司,118000431,是,,,,经销商直营仓,合肥捷鑫博世_正品仓,,合肥市流沟寺路国际汽配城C区8栋145号,,
,安徽省,合肥市,合肥捷鑫商贸有限公司,118000432,是,,,,经销商直营仓,合肥捷鑫三里街店,,合肥市瑶海区天长路109号,,
,安徽省,合肥市,合肥捷鑫商贸有限公司,118000433,是,,,,经销商直营仓,合肥捷鑫政务区店,,合肥市蜀山区休宁路翠宁雅苑2号,,
,安徽省,合肥市,合肥捷鑫商贸有限公司,118000434,是,,,,经销商直营仓,合肥捷鑫宁国路店,,合肥市包河区宁国南路罍街茶馆盘小区内,,
,广东省,珠海市,广州市响桦汽车配件有限公司,118005361,是,,,,GBB,珠海汇利达汽车配件有限公司,,珠海市香洲区梅华东路,,
,广东省,广州市,广州市响桦汽车配件有限公司,118005361,是,,,,经销商直营仓,番禺库,番禺库,广州市番禺区金晖路与南华大街交叉口西140米,,
,广东省,广州市,广州市响桦汽车配件有限公司,118005361,是,,,,经销商直营仓,响桦,响桦,广州市广园东路华南汽配城,,
,广东省,广州市,广州市响桦汽车配件有限公司,118005361,是,,,,经销商直营仓,响桦总库,总库,广州市白云区均禾街道七星岗工业区狮子岭大道38号,,
,广东省,广州市,广州电达通贸易有限公司,118006080,是,,,,经销商直营仓,正品仓,广州电达通贸易有限公司_正品仓,广东省广州市番禺区孵化东路363号,,
1,广西壮族自治区,南宁市,广西南宁溢冠贸易有限公司,118000021,是,林耀坤,,林耀坤,经销商直营仓,南宁溢冠直营仓,仓库,南宁市望州路267-1号综合楼5号铺面,,
,江苏省,徐州市,徐州悦驰商贸有限公司,118000524,是,,,,经销商直营仓,总店（聚盛汽配城店）,仓库,徐州市长安路9号聚盛汽车城D1-016号,,
,江苏省,徐州市,徐州悦驰商贸有限公司,118000524,是,,,,经销商直营仓,悦驰汽配金山桥分店,CK02,徐州市鼓楼区民营路5号,,
,江苏省,徐州市,徐州悦驰商贸有限公司,118000524,是,,,,经销商直营仓,悦驰汽配中山北路分店,CK03,徐州市鼓楼区中山北路340号,,
,江苏省,徐州市,徐州悦驰商贸有限公司,118000524,是,,,,经销商直营仓,悦驰汽配铜山新区店,CK04,徐州市铜山区长江东路/牛山路,,
,江苏省,徐州市,徐州悦驰商贸有限公司,118000524,是,,,,经销商直营仓,悦驰汽配西区店,CK05,火花311国道雨润批发市场800米,,
,江苏省,徐州市,徐州悦驰商贸有限公司,118000524,是,,,,经销商直营仓,悦驰汽配东区店,CK07,新城区未来城西门院内,,
,四川省,成都市,成都中润贸易有限公司,118006120,是,,,,经销商直营仓,中心仓,中心仓,四川省成都市双流区文星镇西航港大道中三段311号飞阳仓储物流基地2-7库 1号门,,
,四川省,成都市,成都中润贸易有限公司,118006120,是,,,,GBB,高新区中和垚鑫蓄电池经营部,,成都市高新区中和二街941-945号,,
,四川省,成都市,成都中润贸易有限公司,118006120,是,,,,GBB,成都鑫迪迅汽车有限公司,,成都市锦江区琉璃路1202号,,
,四川省,成都市,成都中润贸易有限公司,118006120,是,,,,GBB,成华区诚枫汽配经营部,,成都市成华区万年路227号,,
,四川省,成都市,成都中润贸易有限公司,118006120,是,,,,GBB,简阳市雷氏汽车电器总汇,,四川省简阳市天成国际社区D3区12栋1-9号,,
,四川省,成都市,成都中润贸易有限公司,118006120,是,,,,GBB,彭州市鸿图汽车电器维修站,,四川省彭州市龙塔路213-227号,,
,四川省,成都市,成都中润贸易有限公司,118006120,是,,,,GBB,郫都区小黎汽配经营部,,四川省成都市郫都区望丛中路393号,,
,四川省,成都市,成都中润贸易有限公司,118006120,是,,,,GBB,成都首创汽车配件有限公司,,四川省成都市武侯区果顺路309-311号,,
,四川省,成都市,成都中润贸易有限公司,118006120,是,,,,GBB,成都雯皓商贸有限公司,,四川省新都区新都街道黄河路62-64号,,
,四川省,成都市,成都中润贸易有限公司,118006120,是,,,,GBB,成都乐途优润汽车服务有限公司,,四川省成都市温江区公平街道龙凤社区昌平街39号,,
,四川省,成都市,成都中润贸易有限公司,118006120,是,,,,GBB,新津县鼎盛汽配门市部,,四川省成都市新津县迎宾大道313号,,
,四川省,成都市,成都中润贸易有限公司,118006120,是,,,,GBB,攀枝花市浩翔物资商贸部,,四川省攀枝花市地龙箐机械汽配市场,,
,四川省,成都市,成都中润贸易有限公司,118006120,是,,,,GBB,青羊区汇荣佳懿汽车零配件经营部,,四川省成都市青羊区光华北六路188号,,
,四川省,成都市,成都中润贸易有限公司,118006120,是,,,,GBB,都江堰市恒久电瓶销售中心,,四川省成都市都江堰市青城路227号,,
,四川省,成都市,成都中润贸易有限公司,118006120,是,,,,GBB,绵阳建信商贸有限公司,,四川省绵阳市经开区文武路435号,,
,四川省,成都市,成都中润贸易有限公司,118006120,是,,,,GBB,成都市金牛区红峰汽配经营部,,四川省成都市金牛区金府路5-8号,,
,四川省,成都市,成都中润贸易有限公司,118006120,是,,,,GBB,内江市东兴区华鑫汽车配件经营部,,四川省内江市东兴区西林大道869号7栋,,
2,四川省,成都市,成都新之明商贸有限公司,118000131,是,石桐宁,,胡鹏,经销商直营仓,专营店大库,专营店大库,双流区金恒德汽车用品城3期17栋4楼58 号,,
,四川省,成都市,成都新之明商贸有限公司,118000131,是,石桐宁,,胡鹏,经销商直营仓,专营店大库,大库,双流区金恒德汽车用品城3期17栋4楼58 号,,
,四川省,成都市,成都新之明商贸有限公司,118000131,是,石桐宁,,胡鹏,经销商直营仓,专营店大库,金恒德,双流区金恒德汽车用品城3期17栋4楼58 号,,
,四川省,成都市,成都新之明商贸有限公司,118000131,是,石桐宁,,胡鹏,经销商直营仓,东门仓,新之明二仙桥仓,成都市成华区二仙桥南一路2号,,
,四川省,成都市,成都新之明商贸有限公司,118000131,是,石桐宁,,胡鹏,经销商直营仓,南门仓,南门仓,成都市双流区益州大道南段174号,,
,四川省,成都市,成都新之明商贸有限公司,118000131,是,石桐宁,,胡鹏,经销商直营仓,红牌楼,新之明红牌楼仓,成都市红牌楼三九汽配城C区261号,,
,四川省,成都市,成都新之明商贸有限公司,118000131,是,石桐宁,,胡鹏,经销商直营仓,奇和库,奇和库,成华区东篱路2号,,
,四川省,成都市,成都新之明商贸有限公司,118000131,是,石桐宁,,胡鹏,经销商直营仓,龙泉四联,龙泉四联库,成都市龙泉驿区龙泉镇驿都中路238号,,
,云南省,昆明市,昆明车管家商贸有限公司,118005018,是,,,,经销商直营仓,北部中心仓,北部中心仓,昆明市北辰大道老车行天下34号商铺,,
,云南省,昆明市,昆明车管家商贸有限公司,118005018,是,,,,经销商直营仓,南部中心仓,南部中心仓,云南省昆明市西山区日新中路富城车世界28栋,,
,云南省,昆明市,昆明车管家商贸有限公司,118005018,是,,,,经销商直营仓,轮胎事业部经开,轮胎事业部经开,云南省昆明市经开区经东路8号,,
,云南省,昆明市,昆明车管家商贸有限公司,118005018,是,,,,经销商直营仓,西部中心仓,西部中心仓,昆明市西山区人民西路681号,,
,云南省,昆明市,昆明车管家商贸有限公司,118005018,是,,,,经销商直营仓,东部中心仓,东部中心仓,云南省市昆明市东聚汽配城A区3幢3号,,
,浙江省,温州市,杭州兴天米供应链管理有限公司宁波分公司,118006089,是,,,,GBB,温州永金汽配有限公司,,浙江省温州市瑞安市塘下镇垟头村村委会一楼,,
,浙江省,杭州市,杭州兴天米供应链管理有限公司宁波分公司,118006089,是,,,,GBB,杭州煌盛汽车零部件有限公司,,浙江省杭州市下城区石桥路198号德胜汽配市场内681-682号,,
,浙江省,杭州市,杭州兴天米供应链管理有限公司宁波分公司,118006089,是,,,,GBB,杭州沁平汽车配件有限公司,,浙江省杭州市下余杭区金恒德汽配城A区2幢37-39号,,
,浙江省,杭州市,杭州兴天米供应链管理有限公司宁波分公司,118006089,是,,,,GBB,杭州佳亿贸易有限公司,,浙江省杭州市萧山区原野汽配五金市场16幢33号,,
,浙江省,杭州市,杭州兴天米供应链管理有限公司宁波分公司,118006089,是,,,,GBB,浙江金通汽配城德轩汽配商行,,浙江省杭州市余杭区金通汽配城18幢20-21号,,
,浙江省,杭州市,杭州兴天米供应链管理有限公司宁波分公司,118006089,是,,,,GBB,杭州壹佰汽配有限公司,,浙江省杭州市萧山区靖江街道和顺村6组17号,,
,浙江省,合肥市,杭州兴天米供应链管理有限公司宁波分公司,118006089,是,,,,GBB,安徽瓦塔能源科技有限公司,,安徽省合肥市瑶海区天长路102号,,
,浙江省,金华市,杭州兴天米供应链管理有限公司宁波分公司,118006089,是,,,,GBB,金华市一路发汽配有限公司,,浙江省金华市婺城区琅峰街333号,,
,浙江省,嘉兴市,杭州兴天米供应链管理有限公司宁波分公司,118006089,是,,,,GBB,嘉兴佳乘汽配有限公司,,浙江省嘉兴市嘉善县魏塘街道开源路48-50号,,
,浙江省,杭州市,杭州聚福升汽车用品有限公司,118000664,是,,,,经销商直营仓,金恒德汽配城前置仓,01A,杭州市余杭区金恒路68-69号,,
,浙江省,杭州市,杭州聚福升汽车用品有限公司,118000664,是,,,,经销商直营仓,万品汽配城前置仓,01B,杭州市钱塘区江干区德胜东路2666号,,
,浙江省,杭州市,杭州聚福升汽车用品有限公司,118000664,是,,,,GBB,杭州余杭区临平徐宏汽车配件经营部,,浙江省杭州市临平区星光街549-551号,,
,浙江省,宁波市,杭州聚福升汽车用品有限公司,118000664,是,,,,GBB,宁波展璞贸易有限公司,,浙江省宁波市海曙区万城路288号,,
,浙江省,杭州市,杭州聚福升汽车用品有限公司,118000664,是,,,,GBB,杭州辉友汽配有限公司,,浙江省杭州市下城区杨家春晓北苑5幢3号,,
,浙江省,杭州市,杭州聚福升汽车用品有限公司,118000664,是,,,,GBB,杭州恒奕达汽配有限公司,,浙江省杭州市滨江区南环路1702号2号楼206室,,
,浙江省,绍兴市,杭州聚福升汽车用品有限公司,118000664,是,,,,GBB,绍兴市豪盈贸易有限公司,,浙江省绍兴市大明路86号2号2楼,,
,浙江省,杭州市,杭州聚福升汽车用品有限公司,118000664,是,,,,GBB,杭州众义超汽车配件有限公司,,浙江省杭州市余杭区城东路10号院内,,
,浙江省,杭州市,杭州聚福升汽车用品有限公司,118000664,是,,,,GBB,永康汽配,,余杭区瓶窑镇羊山公寓552-554号2楼,,
,浙江省,杭州市,杭州聚福升汽车用品有限公司,118000664,是,,,,GBB,时旺汽配,,余杭区留下工业园,,
,湖北省,宜昌市,武汉联能利华,118006323,是,,,,经销商直营仓,宜昌库,,湖北省宜昌市伍家岗区夷陵大道242号 ,,
,湖北省,武汉市,武汉联能利华,118006323,是,,,,经销商直营仓,古田库,,武汉市蓝焰汽配城2-7 ,,
,湖北省,武汉市,武汉阅福实业有限公司,118002126,是,,,,经销商直营仓,武汉阅福总仓,,武汉市硚口区常码头海天汽配城西2栋B3号,,
,河南省,郑州市,河南省对号汽车配件有限公司,118002143,是,,,,经销商直营仓,河南对号汽车配件销售服务有限公司-洛阳仓,汝阳豫龙库,河南省洛阳市洛龙区龙门大道豫西汽配城7排706号,,
,河南省,郑州市,河南省对号汽车配件有限公司,118002143,是,,,,经销商直营仓,河南对号汽车配件销售服务有限公司-驻马店仓,驻马店分库,河南省驻马店市驿城区团结路与文明路交叉口西200米,,
,河南省,郑州市,河南省对号汽车配件有限公司,118002143,是,,,,经销商直营仓,河南对号汽车配件销售服务有限公司-周口仓,周口库,河南省周口市川汇区太清路万国车世界-15A-103,,
,河南省,郑州市,河南省对号汽车配件有限公司,118002143,是,,,,经销商直营仓,河南对号汽车配件销售服务有限公司-郑州东仓,东区库,河南省郑州市金水区河南职业技术学院西北门西160米,,
,河南省,郑州市,河南省对号汽车配件有限公司,118002143,是,,,,经销商直营仓,河南对号汽车配件销售服务有限公司-郑州西仓,西郊库,河南省郑州市高新区梧桐路 梧桐幼儿园区内,,
,河南省,郑州市,河南省对号汽车配件有限公司,118002143,是,,,,经销商直营仓,河南对号汽车配件销售服务有限公司-焦作仓,,河南省焦作市山阳区墙南汽配城8号,,
,河南省,郑州市,河南省对号汽车配件有限公司,118002143,是,,,,经销商直营仓,河南对号汽车配件销售服务有限公司-郑州总仓,总库,河南省郑州市中牟县泰祥汽配城6-2-13,,
,河南省,郑州市市,河南省对号汽车配件有限公司,118002143,是,,,,GBB,郑州逸车堂汽车用品有限公司,,金水区花园路与国基路交叉口商堡汽配城A区2排22号 ,,
,福建省,泉州市,泉州市湛宝汽车配件有限公司,118003992,是,,,,经销商直营仓,泉州湛宝泉州仓,泉州仓,福建省泉州市鲤城区江南街道展览城展览路28-9,,
,海南省,海口市,海口迈仕达实业有限公司,118000429,是,,,,经销商直营仓,海口迈仕达国兴分仓,仓库,海南省人大常委会机关住宅小区东北侧铺面,,
,海南省,海口市,海口迈仕达实业有限公司,118000429,是,,,,经销商直营仓,海口迈仕达三亚分仓,海南省三亚市吉阳区河东路407号,海南省三亚市吉阳区河东路407号,,
,广东省,深圳市,深圳市玖玖利贸易有限公司,118000411,是,,,,经销商直营仓,玖玖利流塘店,流塘店仓库,宝安西乡流塘宝民二路流塘大厦103,,
,广东省,深圳市,深圳市玖玖利贸易有限公司,118000411,是,,,,经销商直营仓,玖玖利龙岗店,龙岗仓,爱联东部汽配市场晨光路72号,,
,广东省,深圳市,深圳市玖玖利贸易有限公司,118000411,是,,,,经销商直营仓,玖玖利龙华店,龙华店仓库,龙华东环一路旭日小区25栋106铺,,
,广东省,深圳市,深圳市玖玖利贸易有限公司,118000411,是,,,,经销商直营仓,玖玖利罗湖店,罗湖仓,展艺路粤华汽配城1001号,,
,广东省,深圳市,深圳市玖玖利贸易有限公司,118000411,是,,,,经销商直营仓,玖玖利平湖店,平湖仓,平湖大望工业区一区4栋一楼,,
,广东省,东莞市,深圳市玖玖利贸易有限公司,118000411,是,,,,经销商直营仓,东莞市天路行汽配,,东莞市厚街镇厚环路107号,,
,广东省,深圳市,深圳市玖玖利贸易有限公司,118000411,是,,,,GBB,深圳市宝安区西乡玖玖莉汽配店,,深圳市宝安区西乡鑫五方汽配城A101铺,,
,广东省,深圳市,深圳市玖玖利贸易有限公司,118000411,是,,,,GBB,东莞市天路行汽配,,东莞市厚街镇厚环路107号,,
,广东省,深圳市,深圳市玖玖利贸易有限公司,118000411,是,,,,GBB,深圳市玖玖利汽车配件有限公司,,深圳市宝安区广深路4-3号,,
,广东省,深圳市,深圳市玖玖利贸易有限公司,118000411,是,,,,GBB,深圳市龙岗区源铨盛蓄电池商行,,深圳市龙岗区平湖凤凰大道397号,,
,广东省,深圳市,深圳市玖玖利贸易有限公司,118000411,是,,,,GBB,长浩汽车用品（深圳）有限公司,,深圳市福田区梅华路金燕园2-16号,,
,河北省,石家庄市,石家庄市华利经贸有限公司,118000925,是,,,,经销商直营仓,东联一店,保定市裕丰汽配城3排10号,石家庄市乐城汽配城4号馆一楼西门三排6号,,
,河北省,石家庄市,石家庄市华利经贸有限公司,118000925,是,,,,经销商直营仓,东联二店,,石家庄市乐城汽配城4号馆一楼西门三排6号,,
,河北省,石家庄市,石家庄市华利经贸有限公司,118000925,是,,,,经销商直营仓,南位店,,石家庄市嘉华陶瓷城3排15号,,
,河北省,石家庄市,石家庄市华利经贸有限公司,118000925,是,,,,经销商直营仓,冀源店,,石家庄市桥西区友谊南大街五里庄园东区31号楼底商102号,,
,河北省,石家庄市,石家庄市华利经贸有限公司,118000925,是,,,,经销商直营仓,新华店,,石家庄市新华区石清路8号,,
,河北省,石家庄市,石家庄市华利经贸有限公司,118000925,是,,,,经销商直营仓,方兴店,,石家庄市裕华区华利总部门口,,
,河北省,石家庄市,石家庄市华利经贸有限公司,118000925,是,,,,经销商直营仓,卓东店,,石家庄市裕华区谈固南大街卓东小区1号楼商铺,,
,河北省,石家庄市,石家庄市华利经贸有限公司,118000925,是,,,,经销商直营仓,怀特店,,石家庄市裕华区怀特商业广场负2层怀特宝车城A区073号,,
,河北省,石家庄市,石家庄市华利经贸有限公司,118000925,是,,,,经销商直营仓,恒信店,,石家庄市铜业镇石铜路588号恒信汽配城22号楼19号,,
,河北省,石家庄市,石家庄市华利经贸有限公司,118000925,是,,,,经销商直营仓,长兴店,,石家庄市桥西区新华路646号与南郭东路交口自东向西门脸,,
,北京市,北京市,石家庄市华利经贸有限公司,118000925,是,,,,经销商直营仓,房山店,,北京市房山区大南郊汽配城旁博文公寓平房102号,,
,河北省,保定市,石家庄市华利经贸有限公司,118000925,是,,,,经销商直营仓,裕丰店,,保定莲池区建国路六道口西裕丰汽配城2号楼8015,,
,河北省,保定市,石家庄市华利经贸有限公司,118000925,是,,,,经销商直营仓,乐丰店,,保定市竞秀区乐凯北大街与隆兴西路交叉口东行200米,,
,河北省,邢台市,石家庄市华利经贸有限公司,118000925,是,,,,经销商直营仓,邢州店,,河北省邢台市桥东区邢洲大道1298号联通公司东侧第一间,,
,河北省,衡水市,石家庄市华利经贸有限公司,118000925,是,,,,经销商直营仓,育才店,,衡水市育才北大街456号怡安家园一期112号门店,,
,河北省,唐山市,石家庄市华利经贸有限公司,118000925,是,,,,GBB,华利唐山加盟店,,唐山市滦南县城东,,
,河北省,张家口市,石家庄市华利经贸有限公司,118000925,是,,,,GBB,华利张家口加盟店,,张家口蔚县北环路中段（红枫修配中心）,,
,河北省,承德市,石家庄市华利经贸有限公司,118000925,是,,,,GBB,华利承德加盟店,,承德市平泉县燕塞汽配城C3T4,,
,河北省,秦皇岛市,石家庄市华利经贸有限公司,118000925,是,,,,GBB,华利秦皇岛加盟店,,"河北省秦皇岛市国际汽配城
",,
,河北省,邯郸市,石家庄市华利经贸有限公司,118000925,是,,,,GBB,华利邯郸加盟店,,邯郸市成安凤凰西路党校东行50米路南,,
,福建省,福州市,福州鑫源动力贸易有限公司,118006648,是,,,,经销商直营仓,福州鑫源动力,,福州市晋安区福新东路204-17号,,
,福建省,福州市,福州鑫盛驰商贸有限公司,118004998,是,,,,经销商直营仓,福州鑫盛驰,,福州市仓山区仁山路7-10利嘉亚太汽配城7栋10号,,
,福建省,厦门市,福建佰特瑞能源股份有限公司,118002246,是,,,,经销商直营仓,厦门分拨中心,,厦门市海沧区阳平路58号,,
,福建省,厦门市,福建佰特瑞能源股份有限公司,118002246,是,,,,经销商直营仓,总部+仙岳服务站,,厦门市思明区仙岳路554-3-556-3,,
,福建省,厦门市,福建佰特瑞能源股份有限公司,118002246,是,,,,经销商直营仓,前埔服务站,,厦门市思明区莲前街道埔北路492号,,
,福建省,厦门市,福建佰特瑞能源股份有限公司,118002246,是,,,,经销商直营仓,集美服务站,,厦门市集美区银江路128-25号,,
,福建省,厦门市,福建佰特瑞能源股份有限公司,118002246,是,,,,经销商直营仓,杏林服务站,,厦门市集美区杏林街道海仔尾路188号1-3号,,
,福建省,厦门市,福建佰特瑞能源股份有限公司,118002246,是,,,,经销商直营仓,灌口服务站,,厦门市集美区灌口镇安仁大道223号,,
,福建省,厦门市,福建佰特瑞能源股份有限公司,118002246,是,,,,经销商直营仓,翔安前置仓,,厦门市翔安区春江里35-104号,,
,福建省,厦门市,福建佰特瑞能源股份有限公司,118002246,是,,,,经销商直营仓,同安运营中心,,厦门市同安区同集北路1371号银城明珠,,
,陕西省,西安市,西安道驰商贸有限公司,118006088,是,,,,经销商直营仓,西安道驰-玉林汽配城,道驰仓库,陕西省西安市莲湖区劳动北路玉林汽配城A1-2-26,,
,陕西省,西安市,西安道驰商贸有限公司,118006088,是,,,,GBB,拉萨木牛源商贸有限责任公司,,西藏自治区拉萨市城关区蓝天路7号,,
,陕西省,西安市,西安道驰商贸有限公司,118006088,是,,,,GBB,庆阳嘉振邦工贸有限责任公司,,甘肃省庆阳市西峰区后宫寨镇北庄村22号,,
,陕西省,西安市,西安道驰商贸有限公司,118006088,是,,,,GBB,彬州市城关世纪金鑫汽车配件经销部,,陕西省咸阳市彬州市城关街道,,
,河南省,郑州市,郑州旭创汽车配件有限公司,118006786,是,,,,经销商直营仓,郑州旭创直营分仓,配件库,河南省郑州市金水区国基路99号阳光嘉苑小区27号楼门面房132号,,
,重庆市,重庆市,重庆博卡联车业服务有限公司,118006310,是,,,,经销商直营仓,九龙坡-华岩仓,,重庆市沙坪坝区金桥路28号,,
